Time,Location,tavg,wspd
2019-01-09,Rajasthan,14.4,1.5
2019-01-10,Rajasthan,15.0,2.6
2019-01-11,Rajasthan,16.0,7.0
2019-01-12,Rajasthan,15.4,7.2
2019-01-13,Rajasthan,16.7,4.4
2019-01-14,Rajasthan,14.7,6.7
2019-01-15,Rajasthan,14.9,4.0
2019-01-16,Rajasthan,15.3,7.2
2019-01-17,Rajasthan,16.4,4.5
2019-01-18,Rajasthan,16.4,4.4
2019-01-19,Rajasthan,17.8,4.6
2019-01-20,Rajasthan,19.1,4.9
2019-01-21,Rajasthan,18.3,9.2
2019-01-22,Rajasthan,15.6,6.5
2019-01-23,Rajasthan,15.8,5.1
2019-01-24,Rajasthan,13.9,12.4
2019-01-25,Rajasthan,13.5,7.8
2019-01-26,Rajasthan,13.3,7.3
2019-01-27,Rajasthan,12.3,6.0
2019-01-28,Rajasthan,12.6,4.7
2019-01-29,Rajasthan,13.6,5.3
2019-01-30,Rajasthan,14.7,4.7
2019-01-31,Rajasthan,16.2,11.3
2019-02-01,Rajasthan,15.4,8.8
2019-02-02,Rajasthan,14.1,6.9
2019-02-03,Rajasthan,14.9,4.6
2019-02-04,Rajasthan,16.2,7.0
2019-02-05,Rajasthan,18.7,8.4
2019-02-06,Rajasthan,19.9,6.1
2019-02-07,Rajasthan,16.6,11.0
2019-02-08,Rajasthan,14.7,7.2
2019-02-09,Rajasthan,14.6,5.7
2019-02-10,Rajasthan,15.1,4.9
2019-02-11,Rajasthan,16.2,6.9
2019-02-12,Rajasthan,18.3,7.8
2019-02-13,Rajasthan,19.5,12.1
2019-02-14,Rajasthan,21.2,10.8
2019-02-15,Rajasthan,18.9,9.2
2019-02-16,Rajasthan,16.5,9.0
2019-02-17,Rajasthan,17.6,5.1
2019-02-18,Rajasthan,21.1,11.4
2019-02-19,Rajasthan,22.1,7.9
2019-02-20,Rajasthan,21.0,9.9
2019-02-21,Rajasthan,23.0,11.4
2019-02-22,Rajasthan,20.2,12.1
2019-02-23,Rajasthan,18.7,7.8
2019-02-24,Rajasthan,19.5,5.9
2019-02-25,Rajasthan,20.0,7.4
2019-02-26,Rajasthan,16.9,10.2
2019-02-27,Rajasthan,16.4,7.7
2019-02-28,Rajasthan,16.9,4.7
2019-03-01,Rajasthan,17.9,8.3
2019-03-02,Rajasthan,16.8,15.6
2019-03-03,Rajasthan,17.9,14.5
2019-03-04,Rajasthan,19.1,6.2
2019-03-05,Rajasthan,19.5,3.0
2019-03-06,Rajasthan,19.9,4.4
2019-03-07,Rajasthan,20.9,5.7
2019-03-08,Rajasthan,22.5,11.1
2019-03-09,Rajasthan,22.7,10.7
2019-03-10,Rajasthan,22.0,7.0
2019-03-11,Rajasthan,22.6,11.7
2019-03-12,Rajasthan,23.0,9.2
2019-03-13,Rajasthan,19.3,8.2
2019-03-14,Rajasthan,20.9,10.7
2019-03-15,Rajasthan,21.6,7.2
2019-03-16,Rajasthan,21.9,5.4
2019-03-17,Rajasthan,23.2,5.1
2019-03-18,Rajasthan,23.9,6.6
2019-03-19,Rajasthan,25.0,9.0
2019-03-20,Rajasthan,26.4,7.4
2019-03-21,Rajasthan,26.1,8.5
2019-03-22,Rajasthan,25.8,10.0
2019-03-23,Rajasthan,26.0,7.6
2019-03-24,Rajasthan,27.5,9.3
2019-03-25,Rajasthan,26.5,9.3
2019-03-26,Rajasthan,25.6,6.8
2019-03-27,Rajasthan,27.0,4.4
2019-03-28,Rajasthan,29.7,6.6
2019-03-29,Rajasthan,31.5,5.4
2019-03-30,Rajasthan,32.5,7.4
2019-03-31,Rajasthan,30.1,12.5
2019-04-01,Rajasthan,29.4,6.3
2019-04-02,Rajasthan,29.4,7.4
2019-04-03,Rajasthan,31.0,7.3
2019-04-04,Rajasthan,32.8,8.4
2019-04-05,Rajasthan,32.9,9.6
2019-04-06,Rajasthan,33.5,12.2
2019-04-07,Rajasthan,32.8,12.1
2019-04-08,Rajasthan,31.4,8.9
2019-04-09,Rajasthan,32.5,9.9
2019-04-10,Rajasthan,33.5,6.2
2019-04-11,Rajasthan,34.4,10.0
2019-04-12,Rajasthan,33.6,11.9
2019-04-13,Rajasthan,33.7,8.9
2019-04-14,Rajasthan,34.0,7.0
2019-04-15,Rajasthan,33.5,12.2
2019-04-16,Rajasthan,23.3,14.2
2019-04-17,Rajasthan,22.1,13.4
2019-04-18,Rajasthan,24.5,7.3
2019-04-19,Rajasthan,26.8,5.2
2019-04-20,Rajasthan,29.0,5.2
2019-04-21,Rajasthan,31.1,5.8
2019-04-22,Rajasthan,33.3,6.8
2019-04-23,Rajasthan,34.7,6.9
2019-04-24,Rajasthan,35.8,9.4
2019-04-25,Rajasthan,35.2,10.1
2019-04-26,Rajasthan,35.3,7.2
2019-04-27,Rajasthan,35.5,7.8
2019-04-28,Rajasthan,35.6,6.4
2019-04-29,Rajasthan,35.9,5.5
2019-04-30,Rajasthan,35.2,7.5
2019-05-01,Rajasthan,34.9,6.2
2019-05-02,Rajasthan,35.2,8.2
2019-05-03,Rajasthan,30.7,8.1
2019-05-04,Rajasthan,32.3,5.8
2019-05-05,Rajasthan,33.0,5.3
2019-05-06,Rajasthan,34.1,10.0
2019-05-07,Rajasthan,35.1,13.5
2019-05-08,Rajasthan,35.4,14.5
2019-05-09,Rajasthan,34.6,15.2
2019-05-10,Rajasthan,33.7,13.6
2019-05-11,Rajasthan,33.4,8.4
2019-05-12,Rajasthan,32.6,9.0
2019-05-13,Rajasthan,33.3,11.8
2019-05-14,Rajasthan,31.6,11.4
2019-05-15,Rajasthan,33.6,7.7
2019-05-16,Rajasthan,32.4,11.4
2019-05-17,Rajasthan,29.0,12.6
2019-05-18,Rajasthan,30.1,11.2
2019-05-19,Rajasthan,32.7,4.1
2019-05-20,Rajasthan,33.0,4.2
2019-05-21,Rajasthan,34.2,5.9
2019-05-22,Rajasthan,32.1,5.1
2019-05-23,Rajasthan,34.0,8.1
2019-05-24,Rajasthan,33.8,8.4
2019-05-25,Rajasthan,34.2,6.8
2019-05-26,Rajasthan,35.6,6.5
2019-05-27,Rajasthan,36.6,6.6
2019-05-28,Rajasthan,37.2,5.0
2019-05-29,Rajasthan,37.8,6.8
2019-05-30,Rajasthan,38.3,10.3
2019-05-31,Rajasthan,37.1,10.2
2019-06-01,Rajasthan,38.0,11.3
2019-06-02,Rajasthan,39.2,12.5
2019-06-03,Rajasthan,39.1,10.6
2019-06-04,Rajasthan,39.1,13.3
2019-06-05,Rajasthan,38.4,13.0
2019-06-06,Rajasthan,38.6,10.0
2019-06-07,Rajasthan,36.9,9.2
2019-06-08,Rajasthan,38.2,8.2
2019-06-09,Rajasthan,39.2,4.6
2019-06-10,Rajasthan,40.0,10.5
2019-06-11,Rajasthan,36.3,11.1
2019-06-12,Rajasthan,33.7,10.8
2019-06-13,Rajasthan,31.2,9.3
2019-06-14,Rajasthan,34.0,9.0
2019-06-15,Rajasthan,32.9,11.5
2019-06-16,Rajasthan,29.6,10.8
2019-06-17,Rajasthan,30.6,12.1
2019-06-18,Rajasthan,26.2,7.9
2019-06-19,Rajasthan,26.6,7.3
2019-06-20,Rajasthan,29.9,6.3
2019-06-21,Rajasthan,32.4,9.7
2019-06-22,Rajasthan,34.7,5.9
2019-06-23,Rajasthan,33.6,10.3
2019-06-24,Rajasthan,31.8,10.7
2019-06-25,Rajasthan,32.8,6.5
2019-06-26,Rajasthan,34.8,9.8
2019-06-27,Rajasthan,34.9,12.5
2019-06-28,Rajasthan,34.5,10.0
2019-06-29,Rajasthan,33.9,14.2
2019-06-30,Rajasthan,33.3,12.9
2019-07-01,Rajasthan,31.8,15.1
2019-07-02,Rajasthan,34.3,13.0
2019-07-03,Rajasthan,33.7,10.9
2019-07-04,Rajasthan,30.3,8.6
2019-07-05,Rajasthan,28.4,10.2
2019-07-06,Rajasthan,25.7,6.6
2019-07-07,Rajasthan,27.7,8.5
2019-07-08,Rajasthan,30.6,11.7
2019-07-09,Rajasthan,29.5,9.5
2019-07-10,Rajasthan,32.1,13.9
2019-07-11,Rajasthan,32.3,16.5
2019-07-12,Rajasthan,31.7,16.0
2019-07-13,Rajasthan,32.0,16.4
2019-07-14,Rajasthan,31.9,16.6
2019-07-15,Rajasthan,31.8,15.0
2019-07-16,Rajasthan,30.9,13.5
2019-07-17,Rajasthan,31.8,12.8
2019-07-18,Rajasthan,28.0,6.6
2019-07-19,Rajasthan,30.9,5.5
2019-07-20,Rajasthan,31.1,5.7
2019-07-21,Rajasthan,31.7,10.3
2019-07-22,Rajasthan,31.4,10.1
2019-07-23,Rajasthan,33.4,9.2
2019-07-24,Rajasthan,29.1,11.6
2019-07-25,Rajasthan,25.0,7.5
2019-07-26,Rajasthan,25.6,7.0
2019-07-27,Rajasthan,26.0,4.0
2019-07-28,Rajasthan,26.6,7.9
2019-07-29,Rajasthan,28.3,14.1
2019-07-30,Rajasthan,29.5,10.0
2019-07-31,Rajasthan,29.5,7.8
2019-08-01,Rajasthan,29.3,5.7
2019-08-02,Rajasthan,27.9,6.9
2019-08-03,Rajasthan,28.4,4.2
2019-08-04,Rajasthan,29.2,1.5
2019-08-05,Rajasthan,29.2,6.5
2019-08-06,Rajasthan,26.5,7.7
2019-08-07,Rajasthan,26.6,4.3
2019-08-08,Rajasthan,29.1,9.5
2019-08-09,Rajasthan,27.5,17.6
2019-08-10,Rajasthan,26.7,14.5
2019-08-11,Rajasthan,27.3,7.5
2019-08-12,Rajasthan,28.5,10.9
2019-08-13,Rajasthan,27.6,11.3
2019-08-14,Rajasthan,27.1,9.2
2019-08-15,Rajasthan,26.9,10.3
2019-08-16,Rajasthan,26.3,8.5
2019-08-17,Rajasthan,24.8,12.9
2019-08-18,Rajasthan,27.4,9.1
2019-08-19,Rajasthan,28.7,9.8
2019-08-20,Rajasthan,29.6,11.0
2019-08-21,Rajasthan,30.0,12.0
2019-08-22,Rajasthan,29.0,8.7
2019-08-23,Rajasthan,30.1,10.7
2019-08-24,Rajasthan,30.3,9.8
2019-08-25,Rajasthan,26.9,7.2
2019-08-26,Rajasthan,28.3,7.2
2019-08-27,Rajasthan,28.7,7.8
2019-08-28,Rajasthan,29.1,6.7
2019-08-29,Rajasthan,28.6,3.6
2019-08-30,Rajasthan,28.9,4.6
2019-08-31,Rajasthan,30.0,2.1
2019-09-01,Rajasthan,28.4,4.7
2019-09-02,Rajasthan,28.8,6.9
2019-09-03,Rajasthan,29.6,3.5
2019-09-04,Rajasthan,30.0,4.6
2019-09-05,Rajasthan,29.8,5.0
2019-09-06,Rajasthan,28.4,4.6
2019-09-07,Rajasthan,28.4,5.2
2019-09-08,Rajasthan,29.2,5.2
2019-09-09,Rajasthan,31.4,5.0
2019-09-10,Rajasthan,32.0,3.8
2019-09-11,Rajasthan,31.9,7.6
2019-09-12,Rajasthan,31.2,13.4
2019-09-13,Rajasthan,30.1,9.7
2019-09-14,Rajasthan,30.1,9.1
2019-09-15,Rajasthan,27.3,4.8
2019-09-16,Rajasthan,30.1,5.4
2019-09-17,Rajasthan,29.4,10.3
2019-09-18,Rajasthan,28.1,6.3
2019-09-19,Rajasthan,27.9,9.5
2019-09-20,Rajasthan,27.6,8.8
2019-09-21,Rajasthan,26.4,9.2
2019-09-22,Rajasthan,26.8,9.6
2019-09-23,Rajasthan,26.5,10.3
2019-09-24,Rajasthan,26.1,11.4
2019-09-25,Rajasthan,25.9,14.8
2019-09-26,Rajasthan,26.9,10.2
2019-09-27,Rajasthan,27.8,7.2
2019-09-28,Rajasthan,26.6,7.6
2019-09-29,Rajasthan,25.5,5.2
2019-09-30,Rajasthan,27.0,5.0
2019-10-01,Rajasthan,27.0,2.6
2019-10-02,Rajasthan,26.3,4.6
2019-10-03,Rajasthan,27.9,5.9
2019-10-04,Rajasthan,27.1,7.3
2019-10-05,Rajasthan,27.5,4.4
2019-10-06,Rajasthan,27.9,3.5
2019-10-07,Rajasthan,25.7,7.1
2019-10-08,Rajasthan,26.4,3.6
2019-10-09,Rajasthan,27.1,3.1
2019-10-10,Rajasthan,27.4,4.7
2019-10-11,Rajasthan,27.0,3.2
2019-10-12,Rajasthan,27.9,4.4
2019-10-13,Rajasthan,28.7,5.2
2019-10-14,Rajasthan,28.9,4.9
2019-10-15,Rajasthan,28.0,3.6
2019-10-16,Rajasthan,28.3,5.7
2019-10-17,Rajasthan,28.0,4.9
2019-10-18,Rajasthan,27.5,5.2
2019-10-19,Rajasthan,27.3,6.9
2019-10-20,Rajasthan,26.7,6.1
2019-10-21,Rajasthan,26.0,3.1
2019-10-22,Rajasthan,25.7,4.0
2019-10-23,Rajasthan,25.6,3.1
2019-10-24,Rajasthan,26.1,4.6
2019-10-25,Rajasthan,26.0,6.2
2019-10-26,Rajasthan,24.5,7.2
2019-10-27,Rajasthan,25.0,2.8
2019-10-28,Rajasthan,24.2,2.2
2019-10-29,Rajasthan,25.3,2.2
2019-10-30,Rajasthan,25.8,2.7
2019-10-31,Rajasthan,26.8,2.6
2019-11-01,Rajasthan,27.2,5.6
2019-11-02,Rajasthan,26.0,9.8
2019-11-03,Rajasthan,25.1,5.5
2019-11-04,Rajasthan,25.5,4.9
2019-11-05,Rajasthan,24.1,3.5
2019-11-06,Rajasthan,24.2,5.0
2019-11-07,Rajasthan,22.3,11.6
2019-11-08,Rajasthan,24.0,9.3
2019-11-09,Rajasthan,24.4,8.7
2019-11-10,Rajasthan,24.2,5.1
2019-11-11,Rajasthan,23.8,6.9
2019-11-12,Rajasthan,24.5,6.8
2019-11-13,Rajasthan,24.4,7.8
2019-11-14,Rajasthan,23.7,9.2
2019-11-15,Rajasthan,22.9,5.6
2019-11-16,Rajasthan,23.5,7.2
2019-11-17,Rajasthan,23.3,8.0
2019-11-18,Rajasthan,21.8,7.3
2019-11-19,Rajasthan,21.3,3.2
2019-11-20,Rajasthan,21.6,4.5
2019-11-21,Rajasthan,21.5,7.2
2019-11-22,Rajasthan,21.7,4.4
2019-11-23,Rajasthan,22.1,2.3
2019-11-24,Rajasthan,21.9,2.8
2019-11-25,Rajasthan,21.7,6.7
2019-11-26,Rajasthan,22.1,8.3
2019-11-27,Rajasthan,22.0,10.9
2019-11-28,Rajasthan,21.1,7.7
2019-11-29,Rajasthan,19.0,6.0
2019-11-30,Rajasthan,19.2,4.9
2019-12-01,Rajasthan,18.9,3.3
2019-12-02,Rajasthan,18.9,2.5
2019-12-03,Rajasthan,17.5,3.2
2019-12-04,Rajasthan,17.7,2.4
2019-12-05,Rajasthan,17.8,5.5
2019-12-06,Rajasthan,16.8,1.7
2019-12-07,Rajasthan,16.9,3.7
2019-12-08,Rajasthan,16.7,3.1
2019-12-09,Rajasthan,17.1,3.2
2019-12-10,Rajasthan,16.9,2.3
2019-12-11,Rajasthan,17.4,4.4
2019-12-12,Rajasthan,17.3,12.2
2019-12-13,Rajasthan,14.7,6.6
2019-12-14,Rajasthan,13.9,5.5
2019-12-15,Rajasthan,14.3,4.0
2019-12-16,Rajasthan,12.8,6.4
2019-12-17,Rajasthan,9.8,5.0
2019-12-18,Rajasthan,11.5,3.1
2019-12-19,Rajasthan,13.7,3.0
2019-12-20,Rajasthan,15.4,1.7
2019-12-21,Rajasthan,16.5,5.0
2019-12-22,Rajasthan,16.1,4.5
2019-12-23,Rajasthan,15.5,4.0
2019-12-24,Rajasthan,12.7,10.5
2019-12-25,Rajasthan,14.0,3.2
2019-12-26,Rajasthan,13.1,3.2
2019-12-27,Rajasthan,12.3,4.3
2019-12-28,Rajasthan,10.9,4.3
2019-12-29,Rajasthan,8.5,6.0
2019-12-30,Rajasthan,7.6,9.2
2019-12-31,Rajasthan,9.0,12.5
2020-01-01,Rajasthan,11.7,13.2
2020-01-02,Rajasthan,14.5,10.3
2020-01-03,Rajasthan,16.1,5.0
2020-01-04,Rajasthan,15.0,3.8
2020-01-05,Rajasthan,15.0,4.4
2020-01-06,Rajasthan,16.3,5.3
2020-01-07,Rajasthan,17.2,10.8
2020-01-08,Rajasthan,13.3,9.3
2020-01-09,Rajasthan,12.4,6.8
2020-01-10,Rajasthan,11.9,2.3
2020-01-11,Rajasthan,13.7,3.2
2020-01-12,Rajasthan,15.0,5.0
2020-01-13,Rajasthan,16.3,9.0
2020-01-14,Rajasthan,14.9,5.9
2020-01-15,Rajasthan,15.1,10.7
2020-01-16,Rajasthan,14.1,7.4
2020-01-17,Rajasthan,14.4,3.0
2020-01-18,Rajasthan,14.3,5.8
2020-01-19,Rajasthan,13.8,6.4
2020-01-20,Rajasthan,13.4,3.4
2020-01-21,Rajasthan,14.5,10.7
2020-01-22,Rajasthan,15.8,8.1
2020-01-23,Rajasthan,15.1,5.4
2020-01-24,Rajasthan,15.3,7.5
2020-01-25,Rajasthan,16.0,3.3
2020-01-26,Rajasthan,17.3,4.0
2020-01-27,Rajasthan,18.4,10.9
2020-01-28,Rajasthan,17.6,10.3
2020-01-29,Rajasthan,16.3,6.6
2020-01-30,Rajasthan,15.2,6.1
2020-01-31,Rajasthan,15.0,4.3
2020-02-01,Rajasthan,15.3,7.2
2020-02-02,Rajasthan,15.5,5.4
2020-02-03,Rajasthan,15.0,7.6
2020-02-04,Rajasthan,15.9,10.0
2020-02-05,Rajasthan,16.9,7.0
2020-02-06,Rajasthan,16.1,5.8
2020-02-07,Rajasthan,16.4,9.0
2020-02-08,Rajasthan,16.0,7.1
2020-02-09,Rajasthan,15.6,3.8
2020-02-10,Rajasthan,15.9,3.4
2020-02-11,Rajasthan,17.2,6.6
2020-02-12,Rajasthan,18.9,5.3
2020-02-13,Rajasthan,20.7,7.2
2020-02-14,Rajasthan,20.8,10.1
2020-02-15,Rajasthan,20.9,8.6
2020-02-16,Rajasthan,21.7,5.5
2020-02-17,Rajasthan,21.9,5.8
2020-02-18,Rajasthan,21.3,5.0
2020-02-19,Rajasthan,21.9,9.1
2020-02-20,Rajasthan,22.9,12.0
2020-02-21,Rajasthan,19.0,10.6
2020-02-22,Rajasthan,18.7,9.1
2020-02-23,Rajasthan,20.1,7.7
2020-02-24,Rajasthan,21.0,7.3
2020-02-25,Rajasthan,21.5,6.4
2020-02-26,Rajasthan,22.4,7.6
2020-02-27,Rajasthan,24.3,8.6
2020-02-28,Rajasthan,22.3,11.4
2020-02-29,Rajasthan,23.5,12.0
2020-03-01,Rajasthan,22.0,12.9
2020-03-02,Rajasthan,23.4,6.3
2020-03-03,Rajasthan,23.9,7.4
2020-03-04,Rajasthan,21.4,10.2
2020-03-05,Rajasthan,19.7,16.2
2020-03-06,Rajasthan,17.0,12.7
2020-03-07,Rajasthan,18.0,6.9
2020-03-08,Rajasthan,20.0,8.9
2020-03-09,Rajasthan,21.4,6.1
2020-03-10,Rajasthan,19.9,14.0
2020-03-11,Rajasthan,21.0,15.0
2020-03-12,Rajasthan,21.2,10.2
2020-03-13,Rajasthan,20.4,8.9
2020-03-14,Rajasthan,19.1,11.6
2020-03-15,Rajasthan,20.0,6.0
2020-03-16,Rajasthan,20.9,6.2
2020-03-17,Rajasthan,22.7,5.1
2020-03-18,Rajasthan,24.8,5.6
2020-03-19,Rajasthan,26.2,9.1
2020-03-20,Rajasthan,26.1,12.8
2020-03-21,Rajasthan,25.2,7.4
2020-03-22,Rajasthan,27.6,9.3
2020-03-23,Rajasthan,25.1,8.7
2020-03-24,Rajasthan,26.7,6.6
2020-03-25,Rajasthan,26.1,7.8
2020-03-26,Rajasthan,22.9,14.2
2020-03-27,Rajasthan,21.3,11.0
2020-03-28,Rajasthan,23.6,5.9
2020-03-29,Rajasthan,25.3,7.0
2020-03-30,Rajasthan,26.6,7.1
2020-03-31,Rajasthan,26.9,8.0
2020-04-01,Rajasthan,27.4,10.7
2020-04-02,Rajasthan,27.4,8.9
2020-04-03,Rajasthan,27.0,8.9
2020-04-04,Rajasthan,27.0,6.5
2020-04-05,Rajasthan,28.5,9.4
2020-04-06,Rajasthan,30.4,11.0
2020-04-07,Rajasthan,28.9,9.6
2020-04-08,Rajasthan,29.1,7.7
2020-04-09,Rajasthan,28.9,8.7
2020-04-10,Rajasthan,30.2,7.5
2020-04-11,Rajasthan,31.8,9.8
2020-04-12,Rajasthan,31.4,9.7
2020-04-13,Rajasthan,32.9,7.3
2020-04-14,Rajasthan,33.7,7.4
2020-04-15,Rajasthan,33.5,10.0
2020-04-16,Rajasthan,34.3,9.3
2020-04-17,Rajasthan,33.0,13.9
2020-04-18,Rajasthan,31.9,11.7
2020-04-19,Rajasthan,31.4,10.8
2020-04-20,Rajasthan,25.2,10.2
2020-04-21,Rajasthan,28.3,7.9
2020-04-22,Rajasthan,30.9,6.3
2020-04-23,Rajasthan,26.8,9.9
2020-04-24,Rajasthan,29.5,7.3
2020-04-25,Rajasthan,30.4,9.1
2020-04-26,Rajasthan,29.2,10.3
2020-04-27,Rajasthan,29.8,8.4
2020-04-28,Rajasthan,30.7,11.4
2020-04-29,Rajasthan,31.4,10.3
2020-04-30,Rajasthan,32.2,10.7
2020-05-01,Rajasthan,34.1,11.6
2020-05-02,Rajasthan,35.1,9.7
2020-05-03,Rajasthan,28.9,13.3
2020-05-04,Rajasthan,27.9,9.8
2020-05-05,Rajasthan,30.1,8.2
2020-05-06,Rajasthan,27.4,14.1
2020-05-07,Rajasthan,30.1,6.7
2020-05-08,Rajasthan,33.9,8.7
2020-05-09,Rajasthan,35.2,7.7
2020-05-10,Rajasthan,32.7,10.8
2020-05-11,Rajasthan,31.0,10.8
2020-05-12,Rajasthan,30.4,8.8
2020-05-13,Rajasthan,31.4,11.6
2020-05-14,Rajasthan,33.2,9.7
2020-05-15,Rajasthan,32.6,10.3
2020-05-16,Rajasthan,33.9,6.9
2020-05-17,Rajasthan,34.3,7.3
2020-05-18,Rajasthan,34.5,9.2
2020-05-19,Rajasthan,35.2,9.5
2020-05-20,Rajasthan,34.1,11.5
2020-05-21,Rajasthan,35.2,8.9
2020-05-22,Rajasthan,36.2,11.1
2020-05-23,Rajasthan,37.0,13.6
2020-05-24,Rajasthan,37.5,10.9
2020-05-25,Rajasthan,38.1,12.7
2020-05-26,Rajasthan,38.3,15.0
2020-05-27,Rajasthan,38.3,15.8
2020-05-28,Rajasthan,36.1,13.2
2020-05-29,Rajasthan,32.0,18.9
2020-05-30,Rajasthan,28.0,12.6
2020-05-31,Rajasthan,27.9,10.3
2020-06-01,Rajasthan,27.8,10.4
2020-06-02,Rajasthan,30.8,11.0
2020-06-03,Rajasthan,29.6,8.6
2020-06-04,Rajasthan,28.8,7.8
2020-06-05,Rajasthan,27.9,11.9
2020-06-06,Rajasthan,29.4,10.6
2020-06-07,Rajasthan,29.4,10.0
2020-06-08,Rajasthan,31.7,8.0
2020-06-09,Rajasthan,34.4,10.7
2020-06-10,Rajasthan,34.5,10.9
2020-06-11,Rajasthan,34.0,12.7
2020-06-12,Rajasthan,35.6,9.2
2020-06-13,Rajasthan,34.4,10.3
2020-06-14,Rajasthan,34.0,9.9
2020-06-15,Rajasthan,35.1,8.7
2020-06-16,Rajasthan,36.9,10.7
2020-06-17,Rajasthan,37.0,12.5
2020-06-18,Rajasthan,37.6,13.6
2020-06-19,Rajasthan,36.0,15.6
2020-06-20,Rajasthan,32.8,14.0
2020-06-21,Rajasthan,32.0,11.0
2020-06-22,Rajasthan,32.3,9.3
2020-06-23,Rajasthan,33.3,11.5
2020-06-24,Rajasthan,30.0,8.2
2020-06-25,Rajasthan,31.6,9.9
2020-06-26,Rajasthan,31.3,11.5
2020-06-27,Rajasthan,33.9,13.0
2020-06-28,Rajasthan,35.3,15.2
2020-06-29,Rajasthan,34.8,12.5
2020-06-30,Rajasthan,34.9,9.3
2020-07-01,Rajasthan,33.3,8.9
2020-07-02,Rajasthan,35.8,12.4
2020-07-03,Rajasthan,35.4,15.2
2020-07-04,Rajasthan,33.2,11.8
2020-07-05,Rajasthan,32.6,13.1
2020-07-06,Rajasthan,30.1,7.9
2020-07-07,Rajasthan,30.1,10.6
2020-07-08,Rajasthan,30.3,11.7
2020-07-09,Rajasthan,31.8,12.0
2020-07-10,Rajasthan,32.9,16.1
2020-07-11,Rajasthan,33.0,14.2
2020-07-12,Rajasthan,29.5,10.3
2020-07-13,Rajasthan,28.4,10.6
2020-07-14,Rajasthan,32.5,7.7
2020-07-15,Rajasthan,33.3,10.4
2020-07-16,Rajasthan,31.4,11.0
2020-07-17,Rajasthan,32.8,10.9
2020-07-18,Rajasthan,33.3,5.7
2020-07-19,Rajasthan,31.2,12.3
2020-07-20,Rajasthan,30.8,13.2
2020-07-21,Rajasthan,30.5,9.5
2020-07-22,Rajasthan,29.6,9.4
2020-07-23,Rajasthan,29.9,4.9
2020-07-24,Rajasthan,26.7,3.6
2020-07-25,Rajasthan,28.5,3.4
2020-07-26,Rajasthan,30.3,2.1
2020-07-27,Rajasthan,31.8,5.3
2020-07-28,Rajasthan,33.0,7.3
2020-07-29,Rajasthan,30.3,6.4
2020-07-30,Rajasthan,28.6,3.9
2020-07-31,Rajasthan,30.6,4.8
2020-08-01,Rajasthan,28.4,2.3
2020-08-02,Rajasthan,30.8,4.7
2020-08-03,Rajasthan,27.4,4.8
2020-08-04,Rajasthan,31.2,2.6
2020-08-05,Rajasthan,29.5,7.4
2020-08-06,Rajasthan,29.2,13.6
2020-08-07,Rajasthan,28.3,7.1
2020-08-08,Rajasthan,28.5,3.0
2020-08-09,Rajasthan,29.0,2.4
2020-08-10,Rajasthan,28.4,2.1
2020-08-11,Rajasthan,27.9,3.8
2020-08-12,Rajasthan,29.4,3.8
2020-08-13,Rajasthan,28.9,2.4
2020-08-14,Rajasthan,26.1,0.8
2020-08-15,Rajasthan,28.3,0.9
2020-08-16,Rajasthan,29.1,1.4
2020-08-17,Rajasthan,29.3,2.2
2020-08-18,Rajasthan,28.9,2.7
2020-08-19,Rajasthan,26.8,4.0
2020-08-20,Rajasthan,27.6,3.2
2020-08-21,Rajasthan,28.4,5.3
2020-08-22,Rajasthan,27.8,6.9
2020-08-23,Rajasthan,26.8,8.9
2020-08-24,Rajasthan,26.1,5.3
2020-08-25,Rajasthan,26.1,4.7
2020-08-26,Rajasthan,27.4,5.2
2020-08-27,Rajasthan,28.5,4.8
2020-08-28,Rajasthan,28.4,4.4
2020-08-29,Rajasthan,29.1,5.6
2020-08-30,Rajasthan,25.9,6.4
2020-08-31,Rajasthan,26.1,8.4
2020-09-01,Rajasthan,25.9,5.1
2020-09-02,Rajasthan,27.8,4.6
2020-09-03,Rajasthan,26.6,2.9
2020-09-04,Rajasthan,27.1,3.5
2020-09-05,Rajasthan,27.8,4.4
2020-09-06,Rajasthan,29.1,4.2
2020-09-07,Rajasthan,26.4,4.3
2020-09-08,Rajasthan,27.4,3.8
2020-09-09,Rajasthan,29.9,3.3
2020-09-10,Rajasthan,30.9,4.4
2020-09-11,Rajasthan,31.3,3.2
2020-09-12,Rajasthan,31.8,2.8
2020-09-13,Rajasthan,31.9,2.4
2020-09-14,Rajasthan,31.9,2.7
2020-09-15,Rajasthan,31.9,2.8
2020-09-16,Rajasthan,32.3,3.0
2020-09-17,Rajasthan,32.0,4.7
2020-09-18,Rajasthan,31.8,5.9
2020-09-19,Rajasthan,31.5,4.1
2020-09-20,Rajasthan,32.0,3.4
2020-09-21,Rajasthan,32.1,3.8
2020-09-22,Rajasthan,30.9,6.2
2020-09-23,Rajasthan,30.9,5.4
2020-09-24,Rajasthan,31.8,4.8
2020-09-25,Rajasthan,31.5,5.1
2020-09-26,Rajasthan,28.0,7.8
2020-09-27,Rajasthan,28.5,4.6
2020-09-28,Rajasthan,30.2,3.6
2020-09-29,Rajasthan,30.8,3.2
2020-09-30,Rajasthan,30.3,3.9
2020-10-01,Rajasthan,30.8,5.3
2020-10-02,Rajasthan,30.0,4.5
2020-10-03,Rajasthan,29.8,3.5
2020-10-04,Rajasthan,29.8,3.1
